"전북특별자치도",군산,35,34,47,50,33,30,19,25,22,30
"전북특별자치도",익산,36,35,46,51,38,39,21,26,23,34
"전북특별자치도",남원,29,26,42,43,31,30,19,22,20,18
"전북특별자치도",정읍,33,32,42,42,31,29,19,27,23*,27
"전북특별자치도",고창,28,29,41,42,30,25,16,21,19,26
"전북특별자치도",부안,34,32,45,44,31,31,17,24,23,32
"전북특별자치도",김제,32,31,43,45,32,33,16,24,23,32
"전북특별자치도",완주,30,28,42,43,28,27,16,21,17,20
"전북특별자치도",진안,27,26,39,39,26,26,17,20,16,16
"전북특별자치도",무주,23,24,39,39,26,23,16,20,16,19
"전북특별자치도",순창,25,28,34,42,31,28,21,26,24,27
"전북특별자치도",장수,29,23*,41,40,28,25,16,22,18,19
"전북특별자치도",도평균,33,31,44,46,32,31,18,24,21,27
"전라남도",화순,21,21,35,36,23,21,14,21,16,18
"전라남도",여수,25,22,38,42,26,22,17,23,18,18
"전라남도",광양,25,20,35,39,26,25,19,24,18,15
"전라남도",순천,22,21,37,40,26,21,14,20,17,18
"전라남도",목포,22,25,34*,39**,27*,21,17,21,18*,19**
"전라남도",영암,46,43,53,53,43,35,27,34,31,37
"전라남도",나주,34,34,45,50,38,-,-,25**,19,25
"전라남도",담양,26,28,39,41,31,29,16,21,19,26
"전라남도",장성,29,30,40,43,31,28,20,24,22,26
"전라남도",해남,31,30,42,41,29,23,22,26,23,23
"전라남도",영광,26,27,37,40,30,26,16,21,19,27
"전라남도",장흥,24,25,37,37,25,22,15,22,21,22*
"전라남도",진도,24,24,34,35,26,18,15,19,17,20
"전라남도",완도,22,23,35,40,27,20,17,21**,19**,19
"전라남도",함평,23,24,34,37,27,23,16,20,18,22
"전라남도",고흥,22,21,34,34,23,20,14,19,17,19
"전라남도",신안,24,28,37,39,29,24,19,22,20,23
"전라남도",무안,33,33,43,45,32,28,19,24,22*,30
"전라남도",강진,23,24,32,35,20**,23,20,25,21,21
"전라남도",곡성,26,24,35,36,25,20,14,19,16,18
"전라남도",구례,28,24,40,37,23,20,11,17,14,16
"전라남도",보성,26,24,38,38,25,21,18,23,19,20
"전라남도",도평균,26,25,38,41,28,23,17,22,19,21
"경상북도",영덕,22,21,40,56,25,27,19,21,17,16
"경상북도",영천,30,22,40,55,25,25,19,19,16,20
"경상북도",의성,30,23,42,46,28,27,18,20,18,18
"경상북도",울릉도,22,24,39,61,26,24,18,19,16,20
"경상북도",포항,35,33,50,71,39,38,26,29,27,30
"경상북도",구미,41,34,50,53,30,27,18,21,21,25
"경상북도",김천,44,36,53,55,38,36,25,26,24,26
"경상북도",경주,24,22,38,55,27,28,16,17,16,18
"경상북도",안동,35,26,49,57,31,30,24,25,22,25
"경상북도",영주,47,41,62,68,37,34,25,25,23,26
"경상북도",경산,34,26,41,56,28,31,23,25,22,24
"경상북도",상주,29,24,44,46,31,28,15,16,13,19
"경상북도",칠곡,36,29,45,53,30,28,21,20,18,23
"경상북도",울진,23,19,38,57,23,22,16,17,15,14
"경상북도",봉화,21,17,34,44,21,21,14,14,12,13
"경상북도",고령,31,27,40,47,30,28,21,22,20,23
"경상북도",성주,33,30,44,48,31,29,21,21,21,23
"경상북도",예천,28,21,42,50,26,23,18,20,18,18
"경상북도",청도,25,20,34,45,24,26,16,15,14,14
"경상북도",청송,26,18,39,47,20,21,16,16,14,15
"경상북도",영양,27,21,41,49,20,20,14,13,13,17
"경상북도",문경,30,25,43,49,26,24,15,18,15,20
"경상북도",도평균,33,28,45,57,31,30,21,22,20,23
"경상남도",창원,25,21,34,48,26,25,17,21,17,18
"경상남도",진주,28,24,38,46,26,24,16,20,17,18
"경상남도",하동,20,17,32,39,25,22,15,20,16,14
"경상남도",김해,30,23,36,51,27,26,15,19,17,18
"경상남도",양산,24,22,36,53,26,26,16,20,17,17
"경상남도",거제,24,22,34,47,22,18,11,16,14,15
"경상남도",사천,26*,20,32,40,22,20,12,15,14,16
"경상남도",밀양,25,20,31,45,27,29,19,19,16,17
"경상남도",통영,25,21,36,47,28,28,19,23,20,21
"경상남도",고성,27,21,36,46,27,24,18,21,18,21
"경상남도",거창,25,21,35,39,26,25,16,19,17,18
"경상남도",함안,29,23,34,44,27,25,14,18,16,19
"경상남도",함양,25,21,39,38,24,22,15,19,16,19
"경상남도",남해,24,19,36,38,22,23,14,18,13,13
"경상남도",산청,19,17,30,32,21,25,16,19,17,15
"경상남도",의령,20,16,28,37,24,23,18,21,18,18
"경상남도",창녕,25,19,31,42,26,26,18,21,18,19
"경상남도",합천,24,21,34,45,25,23,16,19,16,15
"경상남도",도평균,25,21,35,46,25,24,16,20,16,17
"제주특별자치도",제주,28,24,37,43,30,22,17,23,21,24
"제주특별자치도",서귀포,23,21,31,40,28,23,21,22,22,20
"제주특별자치도",도평균,26,23,35,42,29,23,19,23,21,22
