"충청남도",논산,0.45,0.42,0.37,0.37,0.33,0.36,0.32,0.34,0.29,0.38
"충청남도",태안,0.45,0.45,0.38,0.38,0.33,0.4,0.42,0.41,0.34,0.39
"충청남도",보령,0.4,0.4,0.36,0.36,0.34,0.36,0.32,0.37,0.38,0.41
"충청남도",홍성,0.43,0.32,0.21,0.23,0.26,0.35,0.3,0.38,0.42,0.5
"충청남도",공주,0.45,0.38,0.36,0.35,0.31,0.33,0.28,0.35,0.33,0.34
"충청남도",부여,0.54,0.45,0.4,0.46,0.34,0.33,0.34,0.33,0.31,0.37
"충청남도",청양,0.49,0.51,0.35,0.37,0.37,0.37,0.36*,0.38,0.33,0.31
"충청남도",금산,0.41,0.36,0.32,0.29,0.26,0.28,0.27,0.31,0.32,0.32
"충청남도",예산,0.5,0.44,0.38,0.38,0.32,0.33,0.34,0.39,0.39,0.41
"충청남도",계룡,0.59,0.49,0.37,0.44,0.42,0.45,0.39,0.36,0.33,0.36
"충청남도",서천,0.52,0.42,0.38,0.39*,0.33*,0.35*,0.33*,0.40*,0.35*,0.41
"충청남도",도평균,0.48,0.43,0.37,0.38,0.33,0.36,0.33,0.38,0.35,0.38
"전북특별자치도",임실,0.38,0.34,0.32,0.33,0.28,0.25,0.21,0.27,0.26,0.3
"전북특별자치도",전주,0.5,0.44,0.41,0.38,0.34,0.32,0.27,0.33,0.3,0.34
"전북특별자치도",군산,0.42,0.4,0.36,0.37,0.31,0.31,0.27,0.32,0.32,0.36
"전북특별자치도",익산,0.47,0.44,0.39,0.37,0.32,0.32,0.25,0.3,0.3,0.32
"전북특별자치도",남원,0.41,0.36,0.33,0.33,0.31,0.31,0.27,0.29,0.29,0.29
"전북특별자치도",정읍,0.45,0.43,0.36,0.3,0.27,0.28,0.24,0.27,0.23*,0.29
"전북특별자치도",고창,0.4,0.38,0.32,0.31,0.29,0.29,0.25,0.36,0.31,0.31
"전북특별자치도",부안,0.45,0.41,0.37,0.36,0.3,0.32,0.27,0.32,0.31,0.35
"전북특별자치도",김제,0.47,0.41,0.36,0.36,0.3,0.31,0.26,0.32,0.31,0.36
"전북특별자치도",완주,0.44,0.4,0.37,0.34,0.28,0.29,0.24,0.29,0.28,0.31
"전북특별자치도",진안,0.4,0.38,0.36,0.28,0.24,0.21,0.21,0.26,0.24,0.3
"전북특별자치도",무주,0.4,0.37,0.35,0.29,0.24,0.23,0.22,0.27,0.26,0.3
"전북특별자치도",순창,0.31,0.28,0.26,0.28,0.26,0.25,0.22,0.26,0.22,0.24
"전북특별자치도",장수,0.43,0.39*,0.37,0.26,0.24,0.23,0.2,0.27,0.26,0.3
"전북특별자치도",도평균,0.44,0.41,0.37,0.34,0.3,0.3,0.25,0.3,0.29,0.32
"전라남도",화순,0.31,0.4,0.43,0.37,0.33,0.45,0.52,0.53,0.49,0.41
"전라남도",여수,0.52,0.5,0.5,0.48,0.39,0.41,0.39,0.44,0.41,0.37
"전라남도",광양,0.42,0.35,0.34,0.4,0.32,0.32,0.25,0.31,0.27,0.25
"전라남도",순천,0.39,0.32,0.34,0.37,0.31,0.29,0.27,0.38,0.31,0.24
"전라남도",목포,0.44,0.42,0.42*,0.42,0.39,0.37,0.34,0.47,0.36,0.43
"전라남도",영암,0.46,0.45,0.43,0.4,0.38,0.39,0.4,0.45,0.4,0.4
"전라남도",나주,0.19,0.19,0.2,0.24,0.21,0.23,0.24,0.27,0.3,0.37
"전라남도",담양,0.29,0.27,0.22,0.28,0.29,0.28,0.22,0.31,0.34,0.37
"전라남도",장성,0.21,0.28,0.26,0.26,0.24,0.22,0.2,0.25,0.23,0.26
"전라남도",해남,0.49,0.49,0.42,0.42,0.37,0.32,0.27,0.32**,-,0.38**
"전라남도",영광,0.35,0.36,0.31,0.31,0.27,0.26,0.21,0.27,0.29,0.31
"전라남도",장흥,0.4,0.4,0.37,0.35,0.3,0.3,0.28,0.33,0.37,0.35
"전라남도",진도,0.4,0.42*,0.33,0.39,0.39,0.44,0.42,0.46,0.41,0.33
"전라남도",완도,0.35,0.46,0.45,0.41,0.39,0.38,0.32,0.35**,0.43**,0.34
"전라남도",함평,0.48,0.35,0.33,0.28,0.27,0.4,0.44*,-,0.5,0.38
"전라남도",고흥,0.54,0.47,0.5,0.36,0.42,0.38,0.35,0.44,0.55,0.47
"전라남도",신안,0.25,0.26,0.22,0.24,0.29,0.28,0.25,0.28,0.28,0.29
"전라남도",무안,0.44,0.43,0.4,0.37,-,0.38**,0.34,0.42,0.39,0.39
"전라남도",강진,0.36,0.37,0.32,0.31,0.32**,0.23,0.16,0.22,0.25,0.31
"전라남도",곡성,0.45,0.42,0.34*,0.42,0.35,0.40*,0.38,0.31,0.37,0.26
"전라남도",구례,0.45,0.41,0.41,0.4,0.34,0.4,0.49,0.52,0.48,0.4
"전라남도",보성,0.48,0.41,0.45,0.39,0.3,0.33,0.3,0.38,0.41,0.36
"전라남도",도평균,0.42,0.4,0.39,0.39,0.34,0.34,0.32,0.38,0.36,0.34
"경상북도",영덕,0.32,0.3,0.31,0.28,0.24,0.26,0.19,0.21,0.23,0.22
"경상북도",영천,0.39,0.39,0.36,0.37,0.3,0.34,0.29,0.3,0.3,0.32
"경상북도",의성,0.47,0.4,0.39,0.32,0.29,0.28,0.27,0.27,0.27,0.29
"경상북도",울릉도,0.41*,0.37,0.42,0.46,0.35,0.31,0.24,0.21,0.19,0.26
"경상북도",포항,0.6,0.61,0.57,0.54,0.45,0.47,0.39,0.42,0.46,0.51
"경상북도",구미,0.54,0.53,0.55,0.49,0.36,0.39,0.38,0.43,0.45,0.45
"경상북도",김천,0.43,0.29,0.34,0.35,0.31,0.29,0.25,0.29,0.26,0.32
"경상북도",경주,0.33,0.32,0.31,0.33,0.26,0.27,0.23,0.26,0.27,0.28
"경상북도",안동,0.59,0.69,0.55,0.39,0.39,0.4,0.25,0.26,0.22,0.35
"경상북도",영주,0.82,0.64,0.54,0.54,0.41,0.44,0.34,0.32,0.27,0.36
"경상북도",경산,0.45,0.4,0.38,0.38,0.32,0.31,0.28,0.32,0.31,0.34
"경상북도",상주,0.34,0.29,0.3,0.26,0.22,0.19,0.21,0.23,0.2,0.24
"경상북도",칠곡,0.37,0.3,0.33,0.31,0.25,0.27,0.21,0.23,0.2,0.29
"경상북도",울진,0.32,0.28,0.28,0.28,0.24,0.26,0.22,0.23,0.23,0.23
"경상북도",봉화,0.56,0.51,0.39,0.38,0.32,0.34,0.27,0.28,0.25,0.28*
"경상북도",고령,0.8,0.68,0.56,0.57,0.41,0.49,0.43,0.42,0.33,0.34
"경상북도",성주,0.69,0.77,0.53,0.57,0.45,0.41,0.39,0.36,0.32,0.37
"경상북도",예천,0.28,0.21,0.24,0.2,0.18,0.21,0.15,0.2,0.2,0.22
"경상북도",청도,0.37,0.25,0.26,0.28,0.24,0.21,0.2,0.25,0.23,0.24
"경상북도",청송,0.28,0.25,0.29,0.28,0.24,0.25,0.22,0.23,0.21,0.22
"경상북도",영양,0.29,0.26,0.24,0.23,0.21,0.16,0.17,0.2,0.18,0.2
"경상북도",문경,0.38,0.33,0.3,0.25,0.18,0.23,0.18,0.2,0.2,0.25
"경상북도",도평균,0.49,0.46,0.43,0.41,0.34,0.35,0.3,0.32,0.32,0.36
"경상남도",창원,0.49,0.42,0.4,0.41,0.31,0.29,0.22,0.25,0.23,0.27
"경상남도",진주,0.51,0.44,0.41,0.45,0.32,0.27,0.21,0.26,0.24,0.25
"경상남도",하동,0.45,0.39,0.37,0.41,0.33,0.29,0.21,0.26,0.24,0.24
"경상남도",김해,0.43,0.35,0.35,0.34,0.29,0.24,0.23,0.25,0.23,0.24
"경상남도",양산,0.45,0.41,0.38,0.39,0.33,0.27,0.21,0.27,0.29,0.28
"경상남도",거제,0.44,0.34,0.34,0.35,0.3,0.25,0.18,0.27,0.23,0.22
"경상남도",사천,0.61,0.48,0.48,0.44,0.34,0.29,0.25,0.27,0.24,0.26
"경상남도",밀양,0.35,0.34,0.33,0.26,0.17,0.16,0.15,0.18,0.23,0.19
"경상남도",통영,0.51,0.39,0.4,0.38,0.31,0.29,0.19,0.28,0.21,0.21
